row_id,source_system,reported_by,reported_by_tax_id,reported_by_country,declared_supplier,declared_supplier_tax_id,declared_supplier_country,relationship_type,last_updated,notes
1181,portal_v2,Continental  Fasteners  SARL ,524296237088409,MA,"Global Plastics Co., Ltd.",7PQ2DJE7EWKPVSC0BR,China,component,23/03/2023,
1182,portal_v1,Westport Trading A.Ş.,9238434939,TR,Premier Coatings SARL,329449379788765,Maroc,materia prima,2024-06-09,Fournisseur validé lors de l'audit 2022
1183,portal_v1,Premier Coatings .AŞ.,4752892539,Turkey,Summit Tooilng S.L.,ES17820269F,ES,materia prima,2022-07-12,
1184,legacy_manual_import,NorthGate  Textiles  S.A. ,,Espagne,Continental Fasteners SARL,524296237088409,Morocco,packaging,11-20-2023,Backup supplier - low volume
1185,legacy_manual_import,"Andean Leather C.o, Ltd.",DNCWF820JL0Q221BH9,CN,RHINE PACKAGING LDA.,PT928840726,PT,logistics,05-28-2024,Contact information outdated
1186,portal_v1,Northgate  Machinery  Ltd. ,GB144982519,UK,Northgate  Circuits  Ltd. ,GB715429489,GB,raw material,2022-09-22,
1187,portal_v1,southbay electronics s.a.,ES78333840D,ES,###,,PT,subcontracted_labor,2022-03-24,
1188,legacy_manual_import,redstone chemicals lda.,PT25339655,PT,Eastfield Grou pGmbH,DE632131355,Germany,materia prima,10-12-2022,Confirmación pendiente por parte del proveedor
1189,legacy_manual_import,Alpine Plastics A.Ş.,0683495249,Türkiye,Copperfield Dyeworks Pvt. Ldt.,,IN,logistics,08-15-2023,Fornecedor homologado em 2023
1190,portal_v2,RHINE TOOLING AG,DE535425961,Deutschland,Baltic Foundry BV,,Netherlands,components,18/09/2023,
1191,portal_v2,Bluewater Dyeworks SAS,FR60253625246,France,redstone manufacturing gmbh,DE473445968,DE,logistics,28/03/2022,
1192,portal_v2,Andean Assemblies SpA,,Italia,Pacific  Machinery  Lda. ,PT316553290,Portugal,RAW_MATERIAL,28/04/2022,
1193,portal_v2,CONTINENTAL FASTENERS SARL,524296237088409,Morocco,"highland tooling co., ltd.",G9GDNTQUXZJWLN2EV6,CN,materia prima,,Şirket 2021'de denetlendi
1194,portal_v2,Cornerstone Alloys B.V.,NL683629854B33,Holland,eastfield machinery s.p.a.,IT76445972558,IT,raw_material,18/11/2022,
1195,portal_v2,Vantage Allosy SARL,193008687593586,MA,vantage assemblies sas,FR03191475196,France,materia prima,20/04/2025,Fornecedor homologado em 2023
1196,portal_v2,Andean Assemblies SpA,IT38826320735,Italy,Baltic  Metals  SARL ,341339581700446,Maroc,Raw Material,23/05/2025,
1197,legacy_manual_import,Cornerstone Alloys B.V.,NL683629854B33,Holland,Uinted Fasteners GmbH,DE265604717,Germany,raw material,01-28-2024,
1198,portal_v2,Anatolian  Machinery  A.Ş. ,3715490387,TR,Bluewater Dyeworks SAS,FR60253625246,FR,raw_material,09/07/2023,segÃºn acuerdo
1199,portal_v2,"ANDEAN LEATHER CO., LTD.",DNCWF820JL0Q221BH9,China,rhine packaging lda.,PT928840726,PT,raw_material,06/09/2023,
1200,portal_v2,horizon solutions sp. z o.o.,PL4837332964,PL,Oakridge Group SARL,,France,dyeing,25/07/2023,
1201,portal_v1,"ANDEAN LEATHER CO., LTD.",DNCWF820JL0Q221BH9,China,meridian fasteners ltd.,,UK,raw_material,2025-02-10,
1202,portal_v2,Horizo nAlloys SARL,381866192115924,Morocco,lakeside packaging s.l.,ES61385815B,Spain,packaging,23/01/2023,
1203,portal_v2,"highland tooling co., ltd.",G9GDNTQUXZJWLN2EV6,CN,SILVERLINE LEATHER S.L.,ES95639376A,Spain,raw material,14/12/2022,
1204,portal_v2,NorthGate Textiles S.A.,ES60227680G,Espagne,Godlen Tooling Sp. z o.o.,PL2144229485,Polska,packaging,13/09/2024,Contrato renovado según acuerdo marco
1205,portal_v1,Vantage  Circuits  S.p.A. ,IT53333151593,Italia,Summit Foundry S.p z o.o.,PL3439241666,Poland,RAW_MATERIAL,2022-03-08,Société certifiée ISO 9001
1206,portal_v2,Nordic  Fibers  SAS ,FR 32114540305,France,VANTAGE TOOLING LDA.,PT 501617122,PT,dyeing,06/09/2024,Fournisseur validé lors de l'audit 2022
1207,portal_v2,PACIFIC DYEWORKS B.V.,,Holland,Lakeside Industries Lda,,PT,packaging,14/01/2025,
1208,portal_v2,Redstone Chemicals Lda.,PT253396557,PT,Horizon  Alloys  SARL ,381866192115924,Morocco,logistics,23/11/2023,
1209,portal_v1,oakridge fasteners lda.,PT175750309,PT,Westport Trading A.Ş.,,Türkiye,raw material,2023-07-23,
1210,portal_v1,NORTHGATE TEXTILES S.A.,ES60227680G,Espagne,Northgate Machinery Ltd,GB144982519,UK,raw material,2025-01-15,Société certifiée ISO 9001
1211,portal_v2,NorthGate  Textiles  S.A. ,ES60227680G,España,Westoprt Electronics SARL,394225258329500,Maroc,raw material,30/06/2025,
1212,portal_v2,SILVERLINE CHEMICALS SAS,FR67254489366,FR,riverside metals inc.,96-4638761,US,materia prima,04/11/2024,Fornecedor homologado em 2023
1213,portal_v1,Rhine Tooilng AG,DE535425961,DE,pacific coatings ltd.,GB202514640,UK,component,2024-05-15,"Data provided via phone, not verified"
1214,portal_v2,Northgate Circuits Ltd,GB715429489,United Kingdom,Iberian Platsics S.L.,,España,Raw Material,20/08/2024,
1215,portal_v2,NORTHGATE TEXTILES S.A.,ES60227680G,Spain,oakridge fasteners lda.,PT175-750309,PT,RAW_MATERIAL,07/03/2025,"Data provided via phone, not verified"
1216,portal_v2,southbay electronics s.a.,ES78333840D,España,Bluewater Toolnig Pvt. Ltd.,11OPZCC7788A1Z5,India,raw_material,02/03/2024,Contrato renovado según acuerdo marco
1217,portal_v1,Summit Tooling SL,ES17820269F,España,danube plastics s.a.,ES39891810F,ES,raw material,2023-11-23,Confirmación pendiente por parte del proveedor
1218,portal_v1,alpine weaving s.l.,ES88454746C,Espagne,Aepx Industries A.Ş.,66563-15572,Turkey,raw material,2022-06-19,Confirmación pendiente por parte del proveedor
1219,legacy_manual_import,COPPERFIELD GROUP S.L.,ES02793116B,ES,Sunrise Foundry BV,NL757190566B03,NL,raw material,07-12-2023,Fornecedor homologado em 2023
1220,portal_v2,Baltic  Foundry  B.V. ,NL127387209B07,NL,iberian materials ag,DE817466807,Deutschland,component,01/03/2022,
1221,portal_v2,silverline chemicals sas,,France,Riverside Metals Inc,96-4638761,US,components,02/03/2022,
1222,portal_v2,ALPINE COATINGS SARL,102439281045618,Maroc,-,06JURYD6700A1Z5,IN,Raw Material,12/06/2023,
1223,portal_v1,NordicF ibers SAS,FR32114540305,France,"Westport  Leather  Co.,  Ltd. ",6M9BNZNYHPA3BGKNER,CN,raw_material,2022-08-11,
1224,portal_v2,"UNITED ASSEMBLIES CO., LTD.",6926242393,Vietnam,Anatolian  Polymers  SARL ,413403018954648,MA,raw material,04/01/2024,Fournisseur validé lors de l'audit 2022
1225,portal_v2,Iberian  Materials  AG ,DE817466807,Germany,"Apex  Components  Co.,  Ltd. ",wcf8f792rn2bjzljut,China,raw material,12/02/2024,
1226,portal_v2,Royal Machinery Inc.,22-7342425,US,Rhine Assemblies Inc,24-7759986,United States,logistics,23/01/2025,Backup supplier - low volume
1227,portal_v2,Horizon  Alloys  SARL ,381866192115924,Morocco,Oakridge Textile sB.V.,,Netherlands,materia prima,08/07/2025,
1228,portal_v2,Highland Machinery Ltd.,GB485329247,UK,Horizon Solutions Inc.,94-3330230,USA,logistics,16/06/2025,
1229,portal_v2,CRESTWOOD GROUP LTD.,,GB,millbrook tooling sarl,671609145861330,Morocco,finishing,05/05/2022,
1230,portal_v2,Anatolian Yarns Sp. z o.o.,PL0677017673,Polska,sunrise weaving a.ş.,,Türkiye,materia prima,06/01/2022,Contrato renovado según acuerdo marco
1231,portal_v2,Continental Fasteners SARL,524296237088409,Maroc,"global plastics co., ltd.",,CN,Raw Material,01/08/2025,Fornecedor homologado em 2023
1232,portal_v2,IRONGATE LOGISTICS B.V.,NL511393683B38,NL,"Continental  Tooling  Co.,  Ltd. ",EJ377BC7RJZUZ0NFWL,China,Raw Material,16/08/2023,Société certifiée ISO 9001
1233,portal_v2,Meridian  Assemblies  Sp.  z  o.o. ,PL3793702943,Poland,Alpine Assemblies AŞ..,,TR,RAW_MATERIAL,13/05/2023,
1234,portal_v2,bluewater dyeworks sas,FR60253625246,FR,Redstone Manufacturing GbmH,DE 473445968,DE,raw material,29/08/2024,
1235,portal_v2,HIGHLAND MACHINERY LTD.,,United Kingdom,Danube Plastics Ltd,,GB,component,07/03/2023,
1236,portal_v2,Southbay Logistics Srl,,IT,Westport  Manufacturing  B.V. ,NL521295413B38,Holland,finishing,10/07/2024,Backup supplier - low volume
1237,portal_v2,Sunrise  Leather  SARL ,FR17861973435,FR,Irognate Steel AG,DE851882729,DE,component,27/12/2022,
1238,portal_v1,Global Alloys ASRL,fr02653954607,FR,Continental  Textiles  Pvt.  Ltd. ,29YKHST4465A1Z5,India,materia prima,2024-02-27,Şirket 2021'de denetlendi
1239,portal_v2,Baltic Foundry BV,,Netherlands,Atlantic  Trading  B.V. ,NL274449316B37,Netherlands,raw material,03/08/2022,Backup supplier - low volume
1240,portal_v2,Oakridge Logistics AŞ,7963609841,Turkey,meridian weaving pvt. ltd.,0VZKDB3713A1Z5,India,logistics,19/02/2023,
1241,portal_v2,NORTHGATE MACHINERY LTD.,GB144982519,United Kingdom,Oakridge Assemblies Inc,,US,materia prima,14/09/2025,
1242,legacy_manual_import,Atlanti cLogistics S.r.l.,IT04077145284,Italia,N/A,IT4064690723,Italy,subcontracted_labor,10-06-2024,Contact information outdated
1243,portal_v2,Pacific  Metals  Inc. ,11-7347262,US,Millbrook Component sA.Ş.,8678162734,Türkiye,components,,Fournisseur validé lors de l'audit 2022
1244,portal_v2,Highland  Components  SAS ,FR34285656538,FR,NORTHGATE ASSEMBLIES INC.,55-3358029,United States,packaging,29/02/2024,
1245,portal_v2,SILVERLINE LEATHER S.L.,es95639376a,Spain,Northgate Polymers S.r.l.,,Italy,raw material,23/10/2022,Société certifiée ISO 9001
1246,legacy_manual_import,NotrhGate Textiles S.A.,ES60227680G,Spain,Hihgland Plastics S.p.A.,IT24406348066,Italia,materia prima,08-12-2023,
1247,legacy_manual_import,iberian machinery ltd.,GB910116526,UK,DANUBE COMPONENTS SP. Z O.O.,8781446242,Poland,component,07-28-2023,
1248,portal_v2,Cornerstone Alloys BV,NL683629854B33,NL,United Fasteners GmbH,DE265604717,Deutschland,logistics,22/10/2023,Fournisseur validé lors de l'audit 2022
1249,legacy_manual_import,Westoprt Electronics SARL,394225258329500,Maroc,SUNRISE LEATHER SARL,FR17861973435,FR,logistics,09-15-2025,Confirmación pendiente por parte del proveedor
1250,legacy_manual_import,atlantic logistics s.r.l.,IT04077145284,Italia,southbay yarns a.ş.,0992964398,Turkey,components,07-03-2024,
1251,portal_v2,ROYAL COATINGS S.L.,ES73413748E,Spain,Alpine Yarns SA,ES38927331G,ES,components,17/07/2025,
1252,portal_v2,"Andean Leather Co., Ltd.",DNCWF820JL0Q221BH9,China,Lakeside Materials Inc.,70-5466589,US,raw material,24/02/2022,
1253,portal_v1,Atlantic Trading BV,,NL,Northgate Solutions A.Ş.,0832460819,Turkey,materia prima,2023-03-19,Confirmación pendiente por parte del proveedor
1254,portal_v2,Oakridge Plastics Pvt Ltd,,IN,irongate electronics inc.,17-8899452,United States,finishing,16/08/2022,Confirmación pendiente por parte del proveedor
1255,portal_v2,Rhine Packaging Lda.,,PT,Irongate  Logistics  B.V. ,NL511393683B38,Holland,subcontracted_labor,20/02/2025,
1256,legacy_manual_import,Silverline  Chemicals  SAS ,FR67254489366,France,"Lakeside Packaging Co., Ltd.",6606551693,Vietnam,RAW_MATERIAL,08-22-2024,
1257,portal_v1,Oakridge Fasteners Lda.,PT175750309,Portugal,alpine trading sarl,274958225941535,MA,raw material,2025-09-28,Confirmación pendiente por parte del proveedor
1258,portal_v2,Redstone  Chemicals  Lda. ,PT253396557,PT,vantage industries gmbh,DE784402277,Deutschland,raw material,30/08/2024,
1259,portal_v1,Meridian Fasteners Ltd.,,GB,EASTFIELD COMPONENTS SARL,,FR,subcontracted_labor,2024-07-15,
1260,portal_v2,premier coatings a.ş.,47528-92539,Turkey,SUMMIT TOOLING S.L.,ES17820269F,Espagne,finishing,24/03/2025,Backup supplier - low volume
1261,portal_v2,Atlantic Trading BV,NL274449316B37,NL,Northgate  Solutions  A.Ş. ,08324-60819,Turkey,components,23/02/2025,
1262,portal_v1,Copperfield  Group  S.L. ,ES02793116B,ES,"Nordic Steel Co., Ltd.",8GD5XVJXREAEQ92CHW,China,raw_material,2022-07-27,Contact information outdated
1263,portal_v2,Summit Metals Lda,PT182309739,PT,Ibreian Electronics SARL,706239917751423,MA,materia prima,15/03/2025,
1264,portal_v2,westport trading a.ş.,9238434939,Türkiye,Premier Coatings SARL,329449379788765,MA,component,17/11/2024,
1265,legacy_manual_import,"Summit Machinery Co., Ltd.",9402555543,Vietnam,RIVERSIDE FASTENERS S.L.,ES59379346C,Espagne,Raw Material,03-05-2024,Duplicate of prior quarter submission
1266,portal_v1,Anatolian  Yarns  Sp.  z  o.o. ,PL0677017673,Poland,Sunrise  Weaving  A.Ş. ,90 75459796,Turkey,subcontracted_labor,2023-10-20,
1267,portal_v1,Andean  Assemblies  S.p.A. ,,IT,pacific machinery lda.,PT721-441525,Portugal,dyeing,2022-09-11,
1268,portal_v1,Andean Assemblies .Sp.A.,IT38826320735,IT,Summit  Trading  SARL ,FR44034462491,FR,component,2024-06-17,Contrato renovado según acuerdo marco
1269,portal_v2,Cpoperfield Metals A.Ş.,,Türkiye,Anatolain Materials A.Ş.,2337786746,Turkey,materia prima,17/09/2025,
1270,portal_v2,NorthGate  Textiles  S.A. ,ES60227680G,Espagne,Vantage Allosy SARL,193008687593586,Maroc,finishing,01/02/2024,Société certifiée ISO 9001
1271,portal_v2,Copperfield Dyeworks Pvt. Ltd.,56IJOUL3230A1Z5,India,Alpine Materials Ltd.,,UK,finishing,,
1272,portal_v1,cornerstone alloys b.v.,NL683629854B33,NL,eastfield machinery s.p.a.,IT76445972558,Italia,logistics,2023-11-27,
1273,portal_v1,Coppefrield Group S.L.,ES02793116B,Spain,bluewater steel s.p.a.,IT04283502536,Italia,materia prima,2025-03-05,
1274,portal_v2,Eastfield Components SARL,FR58653776073,FR,Atlantic  Textiles  Pvt.  Ltd. ,,India,Raw Material,08/05/2023,Contact information outdated
1275,portal_v1,summit trading sarl,FR44034462491,FR,Sunrise  Circuits  SAS ,FR90916808819,France,raw_material,2022-03-16,
1276,portal_v2,andean leather pvt. ltd.,02HCGCH6332A1Z5,IN,anatolian ceramics s.l.,ES74672173A,Espagne,raw_material,17/03/2022,
1277,portal_v2,Iberian  Tooling  S.r.l. ,IT66369023642,IT,continental group sarl,575538294401555,Maroc,RAW_MATERIAL,20/02/2025,Şirket 2021'de denetlendi
1278,portal_v2,Pacific  Machinery  Lda. ,PT721441525,PT,continental electronics s.r.l.,IT75114459232,Italia,finishing,04/12/2023,
1279,portal_v2,Iberian Tooling Srl,IT66369023642,Italy,CONTINENTAL GROUP SARL,575538294401555,MA,subcontracted_labor,30/03/2023,
1280,portal_v2,NorthGate  Textiles  S.A. ,ES60227680G,Espagne,Godlen Tooling Sp. z o.o.,PL2144229485,Polska,logistics,18/08/2023,
1281,portal_v2,BALTIC FOUNDRY B.V.,NL127387209B07,Netherlands,"Vantage Chemicals Co., Ltd.",848MM2UGJMKQ90BK6N,China,raw material,09/12/2022,Fornecedor homologado em 2023
1282,portal_v2,Meirdian Fasteners Ltd.,GB212776106,GB,Northgate  Steel  A.Ş. ,,Türkiye,packaging,20/10/2022,
1283,legacy_manual_import,Bluewater  Dyeworks  SAS ,FR 60253625246,FR,Redstone  Manufacturing  GmbH ,DE473445968,Germany,RAW_MATERIAL,08-31-2023,
1284,portal_v2,silverline chemicals sas,FR67254489366,FR,prime polymers s.l.,,Spain,subcontracted_labor,08/04/2024,
1285,portal_v1,CONTINENTAL GROUP SARL,575538294401555,MA,OAKRIDGE PACKAGING SAS,FR69577944501,FR,logistics,2023-11-09,Société certifiée ISO 9001
1286,legacy_manual_import,Summit Materials Inc.,91-9170792,USA,RHINE MACHINERY SARL,FR62626828874,France,finishing,06-10-2024,segÃºn acuerdo
1287,portal_v2,Atlantic  Logistics  S.r.l. ,IT04077145284,Italia,Alpine  Weaving  S.L. ,,ES,subcontracted_labor,09/03/2025,
1288,portal_v2,Atlantic Trading B.V.,NL274449316B37,Netherlands,northgate solutions a.ş.,0832460819,Türkiye,raw_material,15/04/2024,
1289,portal_v2,Premier Coatings AŞ,4752892539,TR,highland weaving a.ş.,8152837670,TR,subcontracted_labor,21/10/2024,
1290,portal_v1,Northgate Circuits Ltd.,G715429489,United Kingdom,bluewater industries a.ş.,9455686824,Türkiye,component,2023-12-13,Contact information outdated
1291,portal_v2,cornerstone alloys b.v.,NL683629854B33,Netherlands,Royal  Machinery  Inc. ,22-7342425,United States,component,26/06/2023,Backup supplier - low volume
1292,legacy_manual_import,northgate machinery ltd.,GB144982519,UK,NORTHGATE CIRCUITS LTD.,,United Kingdom,component,02-24-2025,
1293,portal_v2,anatolian yarns sp. z o.o.,PL0677017673,PL,Alpine Chemicals SARL,66384662332816,Maroc,raw_material,21/12/2023,Fournisseur validé lors de l'audit 2022
1294,legacy_manual_import,"Andean Leather Co., Ltd.",DNCWF820JL0Q221BH9,China,RHINE PACKAGING LDA.,PT928840726,Portugal,raw material,09-11-2025,
1295,legacy_manual_import,vantage circuits s.p.a.,,IT,Lakeside Foundry Sp z oo,PL0346729503,PL,dyeing,01-14-2025,
1296,portal_v1,Highland Machinery Ltd.,gb485329247,United Kingdom,Danube Plastics Ltd.,GB286174002,GB,raw_material,2022-08-29,
1297,portal_v1,Vantage Circuits SpA,,Italy,summit foundry sp. z o.o.,PL3439241666,Polska,packaging,2023-06-13,
1298,portal_v2,Cornerstone Fasteners SA,ES2054820H,Espagne,Royal  Leather  S.p.A. ,,Italy,RAW_MATERIAL,02/07/2022,
1299,portal_v1,highland plastics s.p.a.,it24406348066,IT,Redstone  Chemicals  Lda. ,PT25339655,PT,raw_material,2024-03-08,
1300,portal_v2,Cornerstone Alloys BV,NL683629854B33,Holland,Royal  Machinery  Inc. ,22-7342425,US,Raw Material,03/11/2024,
1301,portal_v2,NorthGate Textiles SA,ES60227680G,Espagne,WESTPORT ELECTRONICS SARL,394225258329500,Maroc,component,19/08/2022,
1302,portal_v2,baltic foundry b.v.,,NL,Iberian  Materials  AG ,DE817466807,DE,dyeing,13/06/2022,
1303,portal_v2,Royal Coatings SL,ES7313748E,Spain,Alpine Yrans S.A.,ES38927331G,Spain,raw material,24/06/2022,Backup supplier - low volume
1304,portal_v1,"ANDEAN LEATHER CO., LTD.",DNCWF820JL0Q221BH9,China,LAKESIDE MATERIALS INC.,70-5466589,USA,component,2023-11-05,Contrato renovado según acuerdo marco
1305,portal_v2,NorthGate  Textiles  S.A. ,ES60227680G,Spain,GlobalE lectronics S.A.,es50165258a,ES,component,21/09/2024,
1306,portal_v2,HORIZON ALLOYS SARL,381866192115924,Maroc,OAKRIDGE TEXTILES B.V.,NL886154196B97,NL,logistics,07/09/2024,Contact information outdated
1307,portal_v2,Pacific Metals Inc.,11-7347262,USA,MILLBROOK COMPONENTS A.Ş.,8678162734,Turkey,raw material,05/08/2024,Backup supplier - low volume
1308,portal_v2,"Highland oToling Co., Ltd.",G9GDNTQUXZJWLN2EV6,CN,golden chemicals sas,FR27698351396,FR,Raw Material,03/01/2025,
1309,portal_v1,vantage alloys sarl,193008687593586,Morocco,premier solutions lda.,PT712236852,Portugal,RAW_MATERIAL,2022-11-12,Şirket 2021'de denetlendi
1310,portal_v2,Atlantic Logistics Srl,,IT,Southbay Yarns A.Ş.,,TR,logistics,12/05/2025,"Data provided via phone, not verified"
1311,portal_v2,Nordic Materials GmbH,DE502141043,DE,horizon metals sp. z o.o.,PL4768445880,Poland,logistics,14/05/2022,
1312,portal_v2,VANTAGE ALLOYS SARL,193008687593586,Maroc,"Iberian Assemblies Co., Ltd.",K54AWTVW783SWDM5XV,CN,raw material,12/06/2024,Confirmación pendiente por parte del proveedor
1313,portal_v2,Cornerstone Alloys B.V.,NL683629854B33,NL,united fasteners gmbh,DE265604717,DE,packaging,16/03/2022,Backup supplier - low volume
1314,portal_v1,pacific machinery lda.,PT721441525,Portugal,Summit  Metals  GmbH ,DE492238773,Germany,logistics,2024-08-02,
1315,portal_v2,irongate alloys a.ş.,6888337780,Türkiye,"ANDEAN STEEL CO., LTD.",CL12TKN77WAW76RRRX,CN,components,09/03/2022,
1316,legacy_manual_import,NorthGate  Textiles  S.A. ,,Espagne,Continental Fasteners SARL,524296237088409,Morocco,packaging,11-20-2023,Backup supplier - low volume
1317,portal_v2,"summit machinery co., ltd.",9402555543,VN,Riversdie Fasteners S.L.,ES59379346C,Spain,dyeing,08/01/2024,
1318,portal_v2,Rhine  Packaging  Lda. ,PT928840726,PT,Summit Matreials Inc.,91-9170792,USA,packaging,05/12/2023,
1319,portal_v2,Highland  Machinery  Ltd. ,GB485329247,UK,HORIZON SOLUTIONS INC.,4-3330230,United States,raw_material,11/11/2022,Fornecedor homologado em 2023
1320,portal_v2,Continental  Fasteners  SARL ,524296237088409,MA,United Machinery tLd.,GB286459114,GB,raw material,24/03/2022,Pending re-confirmation
1321,portal_v2,MERIDIAN FASTENERS LTD.,,UK,Anatolian Yarns Sp. z o.o.,,Polska,RAW_MATERIAL,22/08/2024,Contrato renovado según acuerdo marco
1322,portal_v2,prime polymers s.l.,49180374G,Spain,"Meridian  Yarns  Co.,  Ltd. ",2407709660,Vietnam,packaging,06/08/2024,Fournisseur validé lors de l'audit 2022
1323,legacy_manual_import,Highland Machinery tLd.,GB485329247,United Kingdom,HORIZON SOLUTIONS INC.,94-3330230,USA,components,07-17-2025,
1324,portal_v2,Northgate  Machinery  Ltd. ,GB144982519,GB,OAKRIDGE ASSEMBLIES INC.,65-4137672,United States,dyeing,26/04/2024,Contrato renovado según acuerdo marco
1325,portal_v2,Vantage  Alloys  SARL ,193008687593586,Maroc,Silverline  Materials  SAS ,,FR,raw material,,"Data provided via phone, not verified"
1326,portal_v2,Westport Electronics SARL,394225258329500,MA,copperfield fasteners gmbh,DE713595939,DE,subcontracted_labor,11/02/2022,Backup supplier - low volume
1327,legacy_manual_import,Pacific  Machinery  Lda. ,721441525,PT,Continental Electronics S.r.l.,IT75114459232,Italia,RAW_MATERIAL,06-08-2025,
1328,portal_v2,Continental  Fasteners  SARL ,52 4296237088409,Morocco,"Highland oToling Co., Ltd.",G9GDNTQUXZJWLN2EV6,China,packaging,23/07/2023,
1329,portal_v2,Northgate  Circuits  Ltd. ,GB715429489,United Kingdom,"Stonebridge Machinery Co, Ltd",,CN,logistics,17/02/2025,Société certifiée ISO 9001
